VentaID,FechaID,Fecha,ClienteID,ProductoID,SucursalID,Cantidad,PrecioUnitario,PorcentajeDescuento,MontoDescuento,PrecioConDescuento,MontoNeto,CostoTotal,UtilidadBruta,MargenBruto,IVA,MontoConIVA,Canal,MetodoPago,Estatus
VEN006238,20251124,2025-11-24,CLI0646,PROD0142,SUC002,2,3800.55,0.15,1140.16,3230.47,6460.94,2389.78,4071.16,0.6301,1033.75,7494.69,App Móvil,Efectivo,Completada
VEN006239,20240909,2024-09-09,CLI0621,PROD0005,SUC017,4,378.89,0.05,75.78,359.95,1439.8,618.64,821.16,0.5703,230.37,1670.17,Presencial,Tarjeta Crédito,Completada
VEN006240,20251027,2025-10-27,CLI0921,PROD0051,SUC017,2,809.48,0.0,0.0,809.48,1618.96,590.76,1028.2,0.6351,259.03,1877.99,App Móvil,Efectivo,Completada
VEN006241,20250125,2025-01-25,CLI0150,PROD0110,SUC002,2,97.04,0.0,0.0,97.04,194.08,133.68,60.4,0.3112,31.05,225.13,Presencial,Tarjeta Crédito,Completada
VEN006242,20241219,2024-12-19,CLI0160,PROD0016,SUC009,2,280.34,0.0,0.0,280.34,560.68,225.62,335.06,0.5976,89.71,650.39,Presencial,Efectivo,Completada
VEN006243,20241020,2024-10-20,CLI0178,PROD0033,SUC007,2,106.87,0.0,0.0,106.87,213.74,84.12,129.62,0.6064,34.2,247.94,Presencial,OXXO Pay,Completada
VEN006244,20250320,2025-03-20,CLI0430,PROD0083,SUC011,5,328.08,0.0,0.0,328.08,-1640.4,786.9,-853.5,0.5203,262.46,1902.86,App Móvil,Tarjeta Débito,Devuelta
VEN006245,20250731,2025-07-31,CLI0879,PROD0187,SUC011,5,1709.44,0.0,0.0,1709.44,8547.2,6359.95,2187.25,0.2559,1367.55,9914.75,Presencial,Tarjeta Crédito,Completada
VEN006246,20241201,2024-12-01,CLI0885,PROD0042,SUC014,5,796.72,0.0,0.0,796.72,3983.6,1621.7,2361.9,0.5929,637.38,4620.98,App Móvil,Efectivo,Completada
VEN006247,20250505,2025-05-05,CLI0590,PROD0071,SUC007,2,414.37,0.15,124.31,352.21,704.42,459.96,244.46,0.347,112.71,817.13,App Móvil,Efectivo,Completada
VEN006248,20250625,2025-06-25,CLI0656,PROD0059,SUC006,2,659.99,0.0,0.0,659.99,1319.98,624.74,695.24,0.5267,211.2,1531.18,App Móvil,OXXO Pay,Completada
VEN006249,20250709,2025-07-09,CLI0902,PROD0168,SUC015,4,258.68,0.3,310.42,181.08,724.32,577.36,146.96,0.2029,115.89,840.21,Presencial,Tarjeta Débito,Completada
VEN006250,20240221,2024-02-21,CLI0624,PROD0009,SUC020,4,1118.36,0.2,894.69,894.69,3578.76,1358.12,2220.64,0.6205,572.6,4151.36,App Móvil,Tarjeta Crédito,Completada
VEN006251,20251112,2025-11-12,CLI0223,PROD0089,SUC019,1,258.89,0.0,0.0,258.89,258.89,131.75,127.14,0.4911,41.42,300.31,App Móvil,Efectivo,Completada
VEN006252,20241217,2024-12-17,CLI0707,PROD0154,SUC017,2,3428.4,0.05,342.84,3256.98,6513.96,2831.18,3682.78,0.5654,1042.23,7556.19,Presencial,Tarjeta Crédito,Completada
VEN006253,20240901,2024-09-01,CLI0772,PROD0196,SUC002,5,444.08,0.2,444.08,355.26,1776.3,1487.45,288.85,0.1626,284.21,2060.51,Presencial,Tarjeta Crédito,Completada
VEN006254,20240811,2024-08-11,CLI0636,PROD0116,SUC006,1,170.25,0.1,17.03,153.22,153.22,90.69,62.53,0.4081,24.52,177.74,App Móvil,Tarjeta Crédito,Completada
VEN006255,20241226,2024-12-26,CLI0270,PROD0055,SUC015,1,646.82,0.05,32.34,614.48,614.48,307.69,306.79,0.4993,98.32,712.8,Presencial,Tarjeta Crédito,Completada
VEN006256,20251123,2025-11-23,CLI0408,PROD0060,SUC008,4,407.29,0.0,0.0,407.29,1629.16,561.72,1067.44,0.6552,260.67,1889.83,Presencial,Tarjeta Crédito,Completada
VEN006257,20241119,2024-11-19,CLI0473,PROD0051,SUC009,3,809.48,0.0,0.0,809.48,2428.44,886.14,1542.3,0.6351,388.55,2816.99,App Móvil,Tarjeta Débito,Completada
VEN006258,20250819,2025-08-19,CLI0136,PROD0096,SUC020,1,521.04,0.0,0.0,521.04,521.04,325.13,195.91,0.376,83.37,604.41,App Móvil,OXXO Pay,Completada
VEN006259,20240405,2024-04-05,CLI0458,PROD0122,SUC002,4,375.71,0.0,0.0,375.71,1502.84,884.44,618.4,0.4115,240.45,1743.29,Presencial,Tarjeta Crédito,Completada
VEN006260,20241223,2024-12-23,CLI0155,PROD0142,SUC018,1,3800.55,0.0,0.0,3800.55,3800.55,1194.89,2605.66,0.6856,608.09,4408.64,Presencial,Transferencia,Completada
VEN006261,20251228,2025-12-28,CLI0500,PROD0061,SUC002,1,743.69,0.0,0.0,743.69,743.69,262.0,481.69,0.6477,118.99,862.68,Web,Tarjeta Débito,Completada
VEN006262,20250909,2025-09-09,CLI0047,PROD0119,SUC008,2,74.64,0.2,29.86,59.71,119.42,99.14,20.28,0.1698,19.11,138.53,App Móvil,Tarjeta Débito,Completada
VEN006263,20240708,2024-07-08,CLI0949,PROD0175,SUC012,1,867.23,0.0,0.0,867.23,867.23,498.05,369.18,0.4257,138.76,1005.99,Presencial,Tarjeta Débito,Completada
VEN006264,20250102,2025-01-02,CLI0242,PROD0175,SUC009,4,867.23,0.15,520.34,737.15,2948.6,1992.2,956.4,0.3244,471.78,3420.38,Presencial,Tarjeta Crédito,Completada
VEN006265,20240804,2024-08-04,CLI0469,PROD0117,SUC020,4,173.1,0.0,0.0,173.1,692.4,427.2,265.2,0.383,110.78,803.18,Presencial,Tarjeta Crédito,Completada
VEN006266,20241201,2024-12-01,CLI0027,PROD0103,SUC011,3,581.04,0.05,87.16,551.99,-1655.97,904.86,-751.11,0.4536,264.96,1920.93,Presencial,Tarjeta Crédito,Devuelta
VEN006267,20250920,2025-09-20,CLI0181,PROD0081,SUC015,1,142.13,0.0,0.0,142.13,142.13,72.63,69.5,0.489,22.74,164.87,Teléfono,Tarjeta Débito,Completada
VEN006268,20250910,2025-09-10,CLI0693,PROD0024,SUC015,1,784.07,0.2,156.81,627.26,627.26,270.5,356.76,0.5688,100.36,727.62,Teléfono,Tarjeta Crédito,Completada
VEN006269,20240729,2024-07-29,CLI0106,PROD0015,SUC017,4,281.34,0.0,0.0,281.34,1125.36,454.2,671.16,0.5964,180.06,1305.42,Presencial,Efectivo,Completada
VEN006270,20251206,2025-12-06,CLI0629,PROD0071,SUC018,1,414.37,0.0,0.0,414.37,414.37,229.98,184.39,0.445,66.3,480.67,Presencial,Tarjeta Crédito,Completada
VEN006271,20250401,2025-04-01,CLI0002,PROD0021,SUC010,1,227.36,0.2,45.47,181.89,181.89,113.52,68.37,0.3759,29.1,210.99,App Móvil,Tarjeta Débito,Completada
VEN006272,20241120,2024-11-20,CLI0468,PROD0091,SUC018,1,244.61,0.0,0.0,244.61,244.61,117.71,126.9,0.5188,39.14,283.75,Presencial,Tarjeta Crédito,Completada
VEN006273,20250103,2025-01-03,CLI0721,PROD0106,SUC014,4,460.28,0.2,368.22,368.22,1472.88,934.92,537.96,0.3652,235.66,1708.54,Presencial,Tarjeta Crédito,Cancelada
VEN006274,20250414,2025-04-14,CLI0928,PROD0079,SUC015,2,184.88,0.05,18.49,175.64,351.28,193.72,157.56,0.4485,56.2,407.48,Presencial,OXXO Pay,Completada
VEN006275,20250226,2025-02-26,CLI0493,PROD0005,SUC004,5,378.89,0.0,0.0,378.89,-1894.45,773.3,-1121.15,0.5918,303.11,2197.56,Presencial,Efectivo,Devuelta
VEN006276,20241227,2024-12-27,CLI0841,PROD0007,SUC006,3,1034.38,0.0,0.0,1034.38,3103.14,1325.34,1777.8,0.5729,496.5,3599.64,App Móvil,Tarjeta Débito,Completada
VEN006277,20250106,2025-01-06,CLI0803,PROD0014,SUC015,1,1109.32,0.2,221.86,887.46,887.46,418.77,468.69,0.5281,141.99,1029.45,Presencial,Tarjeta Débito,Completada
VEN006278,20240530,2024-05-30,CLI0299,PROD0020,SUC007,1,877.49,0.0,0.0,877.49,877.49,390.57,486.92,0.5549,140.4,1017.89,Web,OXXO Pay,Completada
VEN006279,20251019,2025-10-19,CLI0879,PROD0197,SUC011,1,580.63,0.0,0.0,580.63,580.63,337.46,243.17,0.4188,92.9,673.53,App Móvil,Tarjeta Débito,Completada
VEN006280,20250213,2025-02-13,CLI0642,PROD0050,SUC011,1,327.53,0.2,65.51,262.02,262.02,152.17,109.85,0.4192,41.92,303.94,Presencial,Tarjeta Crédito,Completada
VEN006281,20240506,2024-05-06,CLI0096,PROD0043,SUC006,2,91.41,0.0,0.0,91.41,182.82,82.18,100.64,0.5505,29.25,212.07,App Móvil,Tarjeta Débito,Completada
VEN006282,20250905,2025-09-05,CLI0943,PROD0007,SUC012,5,1034.38,0.05,258.59,982.66,4913.3,2208.9,2704.4,0.5504,786.13,5699.43,App Móvil,Tarjeta Crédito,Completada
VEN006283,20251209,2025-12-09,CLI0164,PROD0102,SUC012,1,395.49,0.25,98.87,296.62,296.62,205.93,90.69,0.3057,47.46,344.08,Presencial,OXXO Pay,Completada
VEN006284,20251214,2025-12-14,CLI0472,PROD0108,SUC003,3,131.95,0.0,0.0,131.95,395.85,226.98,168.87,0.4266,63.34,459.19,Presencial,Efectivo,Completada
VEN006285,20241116,2024-11-16,CLI0469,PROD0023,SUC009,5,539.37,0.0,0.0,539.37,2696.85,1429.6,1267.25,0.4699,431.5,3128.35,Web,Efectivo,Completada
VEN006286,20240508,2024-05-08,CLI0625,PROD0175,SUC009,5,867.23,0.0,0.0,867.23,4336.15,2490.25,1845.9,0.4257,693.78,5029.93,Presencial,Transferencia,Completada
VEN006287,20250125,2025-01-25,CLI0662,PROD0137,SUC012,5,3252.66,0.0,0.0,3252.66,16263.3,3979.65,12283.65,0.7553,2602.13,18865.43,App Móvil,Tarjeta Débito,Completada
VEN006288,20240421,2024-04-21,CLI0226,PROD0032,SUC016,5,631.6,0.0,0.0,631.6,3158.0,1594.8,1563.2,0.495,505.28,3663.28,App Móvil,Tarjeta Débito,Completada
VEN006289,20251209,2025-12-09,CLI0357,PROD0071,SUC001,1,414.37,0.0,0.0,414.37,-414.37,229.98,-184.39,0.445,66.3,480.67,Presencial,Tarjeta Débito,Devuelta
VEN006290,20240606,2024-06-06,CLI0136,PROD0068,SUC003,2,573.65,0.0,0.0,573.65,1147.3,427.26,720.04,0.6276,183.57,1330.87,Presencial,Efectivo,Completada
VEN006291,20240822,2024-08-22,CLI0117,PROD0051,SUC008,3,809.48,0.0,0.0,809.48,2428.44,886.14,1542.3,0.6351,388.55,2816.99,App Móvil,Tarjeta Crédito,Completada
VEN006292,20241130,2024-11-30,CLI0825,PROD0141,SUC017,1,2621.03,0.0,0.0,2621.03,2621.03,927.32,1693.71,0.6462,419.36,3040.39,Presencial,Tarjeta Crédito,Completada
VEN006293,20241121,2024-11-21,CLI0752,PROD0013,SUC011,5,292.63,0.1,146.32,263.37,1316.85,643.95,672.9,0.511,210.7,1527.55,Presencial,Efectivo,Completada
VEN006294,20251004,2025-10-04,CLI0449,PROD0061,SUC011,1,743.69,0.0,0.0,743.69,743.69,262.0,481.69,0.6477,118.99,862.68,Presencial,Efectivo,Cancelada
VEN006295,20241217,2024-12-17,CLI0086,PROD0063,SUC010,1,526.27,0.0,0.0,526.27,526.27,154.99,371.28,0.7055,84.2,610.47,Web,Efectivo,Completada
VEN006296,20240527,2024-05-27,CLI0455,PROD0068,SUC010,5,573.65,0.0,0.0,573.65,2868.25,1068.15,1800.1,0.6276,458.92,3327.17,Presencial,Efectivo,Completada
VEN006297,20240906,2024-09-06,CLI0298,PROD0159,SUC020,3,2910.17,0.0,0.0,2910.17,8730.51,2894.16,5836.35,0.6685,1396.88,10127.39,App Móvil,Efectivo,Completada
VEN006298,20250112,2025-01-12,CLI0779,PROD0029,SUC019,2,670.3,0.3,402.18,469.21,938.42,561.44,376.98,0.4017,150.15,1088.57,Teléfono,Tarjeta Crédito,Completada
VEN006299,20240515,2024-05-15,CLI0086,PROD0012,SUC015,1,1195.34,0.05,59.77,1135.57,1135.57,502.4,633.17,0.5576,181.69,1317.26,Presencial,OXXO Pay,Completada
VEN006300,20250421,2025-04-21,CLI0458,PROD0099,SUC008,1,575.58,0.0,0.0,575.58,575.58,343.68,231.9,0.4029,92.09,667.67,App Móvil,Transferencia,Completada
VEN006301,20250303,2025-03-03,CLI0591,PROD0022,SUC011,2,984.35,0.2,393.74,787.48,1574.96,783.54,791.42,0.5025,251.99,1826.95,Presencial,Efectivo,Completada
VEN006302,20250713,2025-07-13,CLI0988,PROD0009,SUC015,5,1118.36,0.15,838.77,950.61,4753.05,1697.65,3055.4,0.6428,760.49,5513.54,Presencial,Tarjeta Débito,Completada
VEN006303,20251211,2025-12-11,CLI0080,PROD0062,SUC010,5,616.59,0.0,0.0,616.59,3082.95,1481.35,1601.6,0.5195,493.27,3576.22,App Móvil,Tarjeta Débito,Completada
VEN006304,20251202,2025-12-02,CLI0108,PROD0030,SUC011,2,672.42,0.1,134.48,605.18,-1210.36,710.22,-500.14,0.4132,193.66,1404.02,Presencial,Tarjeta Crédito,Devuelta
VEN006305,20251213,2025-12-13,CLI0991,PROD0052,SUC003,1,148.98,0.0,0.0,148.98,148.98,72.49,76.49,0.5134,23.84,172.82,Presencial,OXXO Pay,Completada
VEN006306,20240814,2024-08-14,CLI0414,PROD0037,SUC002,1,829.58,0.0,0.0,829.58,829.58,249.45,580.13,0.6993,132.73,962.31,Presencial,Tarjeta Crédito,Completada
VEN006307,20240506,2024-05-06,CLI0742,PROD0011,SUC004,5,745.06,0.0,0.0,745.06,3725.3,1559.8,2165.5,0.5813,596.05,4321.35,Web,Tarjeta Crédito,Completada
VEN006308,20241010,2024-10-10,CLI0782,PROD0088,SUC016,3,500.74,0.0,0.0,500.74,1502.22,960.66,541.56,0.3605,240.36,1742.58,Presencial,Tarjeta Crédito,Completada
VEN006309,20251126,2025-11-26,CLI0321,PROD0003,SUC005,3,113.02,0.0,0.0,113.02,339.06,159.45,179.61,0.5297,54.25,393.31,Presencial,Efectivo,Completada
VEN006310,20251222,2025-12-22,CLI0203,PROD0190,SUC019,4,613.64,0.0,0.0,613.64,2454.56,1593.52,861.04,0.3508,392.73,2847.29,Teléfono,Efectivo,Completada
VEN006311,20251112,2025-11-12,CLI0273,PROD0049,SUC009,1,192.3,0.05,9.62,182.68,182.68,90.65,92.03,0.5038,29.23,211.91,Presencial,Tarjeta Débito,Completada
VEN006312,20240419,2024-04-19,CLI0767,PROD0116,SUC004,1,170.25,0.0,0.0,170.25,170.25,90.69,79.56,0.4673,27.24,197.49,Presencial,Tarjeta Crédito,Completada
VEN006313,20251214,2025-12-14,CLI0841,PROD0140,SUC017,1,812.91,0.0,0.0,812.91,812.91,222.9,590.01,0.7258,130.07,942.98,Presencial,Tarjeta Crédito,Completada
VEN006314,20241206,2024-12-06,CLI0703,PROD0039,SUC010,1,526.35,0.0,0.0,526.35,526.35,260.7,265.65,0.5047,84.22,610.57,Presencial,OXXO Pay,Completada
VEN006315,20240113,2024-01-13,CLI0447,PROD0125,SUC009,1,540.75,0.0,0.0,540.75,540.75,347.7,193.05,0.357,86.52,627.27,Presencial,Tarjeta Crédito,Completada
VEN006316,20241212,2024-12-12,CLI0258,PROD0149,SUC008,2,909.64,0.05,90.96,864.16,1728.32,767.74,960.58,0.5558,276.53,2004.85,App Móvil,Efectivo,Completada
VEN006317,20240217,2024-02-17,CLI0431,PROD0033,SUC008,2,106.87,0.0,0.0,106.87,213.74,84.12,129.62,0.6064,34.2,247.94,Web,OXXO Pay,Completada
VEN006318,20250215,2025-02-15,CLI0917,PROD0197,SUC014,4,580.63,0.05,116.13,551.6,2206.4,1349.84,856.56,0.3882,353.02,2559.42,Web,Efectivo,Completada
VEN006319,20241104,2024-11-04,CLI0868,PROD0003,SUC011,1,113.02,0.0,0.0,113.02,113.02,53.15,59.87,0.5297,18.08,131.1,Presencial,Efectivo,Completada
VEN006320,20241222,2024-12-22,CLI0329,PROD0029,SUC010,2,670.3,0.0,0.0,670.3,1340.6,561.44,779.16,0.5812,214.5,1555.1,Presencial,OXXO Pay,Completada
VEN006321,20250423,2025-04-23,CLI0333,PROD0131,SUC010,4,162.86,0.0,0.0,162.86,651.44,365.84,285.6,0.4384,104.23,755.67,Web,Tarjeta Crédito,Completada
VEN006322,20251116,2025-11-16,CLI0780,PROD0026,SUC003,1,201.95,0.15,30.29,171.66,171.66,60.91,110.75,0.6452,27.47,199.13,Presencial,Tarjeta Crédito,Completada
VEN006323,20250523,2025-05-23,CLI0432,PROD0116,SUC017,1,170.25,0.0,0.0,170.25,170.25,90.69,79.56,0.4673,27.24,197.49,App Móvil,Tarjeta Débito,Completada
VEN006324,20241209,2024-12-09,CLI0573,PROD0158,SUC019,3,392.22,0.0,0.0,392.22,1176.66,255.57,921.09,0.7828,188.27,1364.93,Presencial,Tarjeta Débito,Completada
VEN006325,20251025,2025-10-25,CLI0430,PROD0189,SUC017,2,620.8,0.05,62.08,589.76,1179.52,883.64,295.88,0.2508,188.72,1368.24,Presencial,Tarjeta Crédito,Completada
VEN006326,20251130,2025-11-30,CLI0237,PROD0068,SUC010,4,573.65,0.2,458.92,458.92,1835.68,854.52,981.16,0.5345,293.71,2129.39,Presencial,Tarjeta Crédito,Completada
VEN006327,20240429,2024-04-29,CLI0177,PROD0192,SUC020,5,1218.16,0.0,0.0,1218.16,6090.8,3935.25,2155.55,0.3539,974.53,7065.33,Presencial,Tarjeta Crédito,Completada
VEN006328,20250206,2025-02-06,CLI0133,PROD0060,SUC013,5,407.29,0.0,0.0,407.29,2036.45,702.15,1334.3,0.6552,325.83,2362.28,Presencial,Tarjeta Crédito,Completada
VEN006329,20240924,2024-09-24,CLI0009,PROD0029,SUC016,1,670.3,0.0,0.0,670.3,670.3,280.72,389.58,0.5812,107.25,777.55,Presencial,Transferencia,Completada
VEN006330,20240218,2024-02-18,CLI0280,PROD0078,SUC016,5,451.6,0.0,0.0,451.6,2258.0,1229.95,1028.05,0.4553,361.28,2619.28,Presencial,Tarjeta Débito,Completada
VEN006331,20250526,2025-05-26,CLI0161,PROD0107,SUC015,2,98.71,0.0,0.0,98.71,197.42,123.04,74.38,0.3768,31.59,229.01,App Móvil,Tarjeta Crédito,Completada
VEN006332,20251114,2025-11-14,CLI0253,PROD0068,SUC014,1,573.65,0.0,0.0,573.65,573.65,213.63,360.02,0.6276,91.78,665.43,Presencial,Tarjeta Crédito,Completada
VEN006333,20240523,2024-05-23,CLI0070,PROD0089,SUC005,1,258.89,0.05,12.94,245.95,245.95,131.75,114.2,0.4643,39.35,285.3,Presencial,Efectivo,Completada
VEN006334,20251019,2025-10-19,CLI0346,PROD0061,SUC008,1,743.69,0.0,0.0,743.69,743.69,262.0,481.69,0.6477,118.99,862.68,App Móvil,Efectivo,Completada
VEN006335,20251110,2025-11-10,CLI0521,PROD0079,SUC018,1,184.88,0.15,27.73,157.15,157.15,96.86,60.29,0.3836,25.14,182.29,Presencial,Transferencia,Completada
VEN006336,20251203,2025-12-03,CLI0946,PROD0187,SUC005,1,1709.44,0.2,341.89,1367.55,-1367.55,1271.99,-95.56,0.0699,218.81,1586.36,Presencial,Tarjeta Débito,Devuelta
VEN006337,20240904,2024-09-04,CLI0353,PROD0075,SUC004,2,501.04,0.05,50.1,475.99,951.98,574.3,377.68,0.3967,152.32,1104.3,App Móvil,Tarjeta Crédito,Completada
VEN006338,20251129,2025-11-29,CLI0025,PROD0036,SUC007,2,577.43,0.0,0.0,577.43,-1154.86,569.0,-585.86,0.5073,184.78,1339.64,Presencial,Tarjeta Crédito,Devuelta
VEN006339,20241026,2024-10-26,CLI0366,PROD0126,SUC009,4,146.23,0.0,0.0,146.23,584.92,403.32,181.6,0.3105,93.59,678.51,Presencial,Efectivo,Completada
VEN006340,20250221,2025-02-21,CLI0819,PROD0049,SUC012,1,192.3,0.05,9.62,182.68,182.68,90.65,92.03,0.5038,29.23,211.91,Web,Tarjeta Débito,Cancelada
VEN006341,20240220,2024-02-20,CLI0345,PROD0141,SUC013,2,2621.03,0.15,786.31,2227.88,4455.76,1854.64,2601.12,0.5838,712.92,5168.68,App Móvil,Tarjeta Débito,Completada
VEN006342,20240215,2024-02-15,CLI0293,PROD0007,SUC017,3,1034.38,0.0,0.0,1034.38,3103.14,1325.34,1777.8,0.5729,496.5,3599.64,Presencial,Tarjeta Crédito,Cancelada
VEN006343,20250720,2025-07-20,CLI0921,PROD0049,SUC002,1,192.3,0.0,0.0,192.3,192.3,90.65,101.65,0.5286,30.77,223.07,App Móvil,Tarjeta Débito,Completada
VEN006344,20241213,2024-12-13,CLI0300,PROD0011,SUC005,1,745.06,0.0,0.0,745.06,745.06,311.96,433.1,0.5813,119.21,864.27,Presencial,Efectivo,Completada
VEN006345,20240825,2024-08-25,CLI0973,PROD0010,SUC011,1,533.45,0.0,0.0,533.45,533.45,287.8,245.65,0.4605,85.35,618.8,Presencial,Tarjeta Crédito,Completada
VEN006346,20240614,2024-06-14,CLI0836,PROD0109,SUC007,1,427.14,0.0,0.0,427.14,427.14,293.62,133.52,0.3126,68.34,495.48,Presencial,Tarjeta Débito,Completada
VEN006347,20250527,2025-05-27,CLI0681,PROD0057,SUC018,3,722.57,0.0,0.0,722.57,2167.71,605.67,1562.04,0.7206,346.83,2514.54,Presencial,Tarjeta Débito,Completada
VEN006348,20240101,2024-01-01,CLI0599,PROD0162,SUC014,1,2247.81,0.0,0.0,2247.81,2247.81,572.52,1675.29,0.7453,359.65,2607.46,Presencial,Tarjeta Crédito,Completada
VEN006349,20251013,2025-10-13,CLI0219,PROD0078,SUC011,1,451.6,0.0,0.0,451.6,451.6,245.99,205.61,0.4553,72.26,523.86,Web,Tarjeta Crédito,Completada
VEN006350,20240317,2024-03-17,CLI0730,PROD0043,SUC001,1,91.41,0.0,0.0,91.41,91.41,41.09,50.32,0.5505,14.63,106.04,App Móvil,Efectivo,Completada
VEN006351,20240615,2024-06-15,CLI0353,PROD0119,SUC018,3,74.64,0.1,22.39,67.18,201.54,148.71,52.83,0.2621,32.25,233.79,Presencial,Tarjeta Crédito,Completada
VEN006352,20241123,2024-11-23,CLI0488,PROD0100,SUC010,1,265.95,0.0,0.0,265.95,265.95,138.53,127.42,0.4791,42.55,308.5,Presencial,Tarjeta Crédito,Completada
VEN006353,20241226,2024-12-26,CLI0096,PROD0137,SUC011,3,3252.66,0.05,487.9,3090.03,9270.09,2387.79,6882.3,0.7424,1483.21,10753.3,Web,Efectivo,Completada
VEN006354,20241110,2024-11-10,CLI0300,PROD0105,SUC015,1,484.09,0.0,0.0,484.09,484.09,248.34,235.75,0.487,77.45,561.54,Web,Tarjeta Débito,Completada
VEN006355,20241026,2024-10-26,CLI0532,PROD0022,SUC019,1,984.35,0.0,0.0,984.35,984.35,391.77,592.58,0.602,157.5,1141.85,App Móvil,OXXO Pay,Completada
VEN006356,20251220,2025-12-20,CLI0470,PROD0112,SUC004,2,173.36,0.25,86.68,130.02,260.04,197.36,62.68,0.241,41.61,301.65,Presencial,Tarjeta Débito,Completada
VEN006357,20250512,2025-05-12,CLI0349,PROD0058,SUC002,4,462.07,0.15,277.24,392.76,1571.04,533.4,1037.64,0.6605,251.37,1822.41,App Móvil,Transferencia,Completada
VEN006358,20240201,2024-02-01,CLI0474,PROD0068,SUC003,5,573.65,0.2,573.65,458.92,2294.6,1068.15,1226.45,0.5345,367.14,2661.74,Presencial,Tarjeta Débito,Completada
VEN006359,20241208,2024-12-08,CLI0744,PROD0176,SUC016,1,1626.99,0.0,0.0,1626.99,1626.99,909.49,717.5,0.441,260.32,1887.31,Presencial,Tarjeta Crédito,Completada
VEN006360,20251118,2025-11-18,CLI0463,PROD0052,SUC003,2,148.98,0.05,14.9,141.53,283.06,144.98,138.08,0.4878,45.29,328.35,Presencial,Tarjeta Débito,Cancelada
VEN006361,20241010,2024-10-10,CLI0507,PROD0097,SUC011,3,306.83,0.0,0.0,306.83,-920.49,426.0,-494.49,0.5372,147.28,1067.77,Web,Tarjeta Crédito,Devuelta
VEN006362,20240402,2024-04-02,CLI0705,PROD0053,SUC015,1,762.39,0.0,0.0,762.39,-762.39,247.93,-514.46,0.6748,121.98,884.37,Presencial,Tarjeta Débito,Devuelta
VEN006363,20250828,2025-08-28,CLI0843,PROD0011,SUC015,2,745.06,0.1,149.01,670.55,1341.1,623.92,717.18,0.5348,214.58,1555.68,Presencial,Tarjeta Débito,Completada
VEN006364,20250415,2025-04-15,CLI0528,PROD0067,SUC010,3,539.03,0.0,0.0,539.03,1617.09,439.35,1177.74,0.7283,258.73,1875.82,Presencial,Efectivo,Completada
VEN006365,20250308,2025-03-08,CLI0949,PROD0095,SUC015,3,81.29,0.0,0.0,81.29,243.87,129.54,114.33,0.4688,39.02,282.89,Presencial,Tarjeta Crédito,Completada
VEN006366,20240222,2024-02-22,CLI0359,PROD0060,SUC020,3,407.29,0.0,0.0,407.29,1221.87,421.29,800.58,0.6552,195.5,1417.37,Presencial,OXXO Pay,Completada
VEN006367,20240511,2024-05-11,CLI0247,PROD0058,SUC001,1,462.07,0.0,0.0,462.07,462.07,133.35,328.72,0.7114,73.93,536.0,Web,Tarjeta Crédito,Completada
VEN006368,20250502,2025-05-02,CLI0693,PROD0143,SUC014,2,3797.69,0.0,0.0,3797.69,7595.38,2136.58,5458.8,0.7187,1215.26,8810.64,Web,Efectivo,Completada
VEN006369,20240705,2024-07-05,CLI0162,PROD0004,SUC011,4,906.94,0.2,725.55,725.55,2902.2,1857.4,1044.8,0.36,464.35,3366.55,App Móvil,Tarjeta Débito,Completada
VEN006370,20250105,2025-01-05,CLI0902,PROD0043,SUC005,4,91.41,0.1,36.56,82.27,329.08,164.36,164.72,0.5005,52.65,381.73,Presencial,OXXO Pay,Completada
VEN006371,20250215,2025-02-15,CLI0394,PROD0140,SUC008,1,812.91,0.0,0.0,812.91,812.91,222.9,590.01,0.7258,130.07,942.98,Web,OXXO Pay,Completada
VEN006372,20240923,2024-09-23,CLI0700,PROD0175,SUC017,1,867.23,0.0,0.0,867.23,867.23,498.05,369.18,0.4257,138.76,1005.99,Web,Efectivo,Completada
VEN006373,20251214,2025-12-14,CLI0572,PROD0060,SUC012,1,407.29,0.0,0.0,407.29,407.29,140.43,266.86,0.6552,65.17,472.46,Presencial,Tarjeta Débito,Completada
VEN006374,20251106,2025-11-06,CLI0050,PROD0167,SUC001,4,3391.39,0.0,0.0,3391.39,13565.56,4076.44,9489.12,0.6995,2170.49,15736.05,Web,Efectivo,Completada
VEN006375,20250722,2025-07-22,CLI0709,PROD0027,SUC020,2,483.41,0.0,0.0,483.41,966.82,523.04,443.78,0.459,154.69,1121.51,App Móvil,OXXO Pay,Completada
VEN006376,20240316,2024-03-16,CLI0787,PROD0030,SUC014,3,672.42,0.1,201.73,605.18,1815.54,1065.33,750.21,0.4132,290.49,2106.03,Presencial,Efectivo,Completada
VEN006377,20240414,2024-04-14,CLI0984,PROD0154,SUC010,2,3428.4,0.0,0.0,3428.4,6856.8,2831.18,4025.62,0.5871,1097.09,7953.89,Web,Efectivo,Completada
VEN006378,20241229,2024-12-29,CLI0424,PROD0172,SUC015,1,530.49,0.0,0.0,530.49,530.49,301.64,228.85,0.4314,84.88,615.37,Presencial,Tarjeta Crédito,Completada
VEN006379,20240522,2024-05-22,CLI0503,PROD0030,SUC005,1,672.42,0.0,0.0,672.42,-672.42,355.11,-317.31,0.4719,107.59,780.01,Presencial,Tarjeta Débito,Devuelta
